date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-24 15:10:00,995.12,4.81,278.36,-1.4,63.99,8.61,5.51,3.1,3.45,5.54,1244.53,1.43,2.4,73.1,0.0,0.0,153.12,298.65,317.18,18.74,430.1
2020-01-24 15:20:00,995.18,4.65,278.2,-1.17,65.8,8.52,5.61,2.91,3.51,5.63,1245.24,1.22,2.2,70.1,0.0,0.0,132.39,254.63,270.27,18.88,432.1
2020-01-24 15:30:00,995.27,4.27,277.8,-0.86,69.19,8.29,5.74,2.55,3.59,5.76,1247.03,1.43,2.44,309.6,0.0,0.0,115.69,220.85,238.42,18.95,433.1
2020-01-24 15:40:00,995.28,3.71,277.25,-0.83,72.1,7.97,5.75,2.22,3.6,5.78,1249.53,1.68,3.0,306.7,0.0,0.0,97.79,183.2,201.93,18.94,433.2
2020-01-24 15:50:00,995.28,3.3,276.83,-0.87,74.0,7.74,5.73,2.01,3.59,5.76,1251.4,1.65,3.32,307.2,0.0,0.0,82.09,152.7,167.18,18.84,433.2
2020-01-24 16:00:00,995.24,3.12,276.66,-0.88,74.9,7.65,5.73,1.92,3.59,5.75,1252.16,1.21,2.72,308.5,0.0,0.0,62.58,119.3,135.33,18.63,433.7
2020-01-24 16:10:00,995.38,2.81,276.33,-0.97,76.1,7.48,5.69,1.79,3.56,5.72,1253.78,1.16,2.28,354.0,0.0,0.0,43.46,91.12,106.18,18.34,433.4
2020-01-24 16:20:00,995.39,2.42,275.94,-1.06,77.7,7.27,5.65,1.62,3.54,5.68,1255.59,0.96,2.32,331.6,0.0,0.0,25.15,65.64,77.8,17.99,432.6
2020-01-24 16:30:00,995.35,2.04,275.57,-1.2,79.0,7.08,5.59,1.49,3.5,5.62,1257.26,1.24,2.16,254.2,0.0,0.0,13.48,44.4,52.7,17.62,431.3
2020-01-24 16:40:00,995.38,1.57,275.1,-1.37,80.7,6.85,5.52,1.32,3.46,5.55,1259.49,1.1,1.62,231.6,0.0,0.0,8.05,28.96,36.29,17.21,432.7
2020-01-24 16:50:00,995.41,1.31,274.83,-1.37,82.2,6.72,5.52,1.2,3.46,5.55,1260.72,0.94,1.9,319.3,0.0,0.0,3.22,16.02,22.2,16.78,430.2
2020-01-24 17:00:00,995.32,1.02,274.55,-1.55,82.9,6.58,5.45,1.12,3.41,5.48,1262.0,1.49,2.12,243.2,0.0,0.0,0.0,6.76,10.81,16.34,429.9
2020-01-24 17:10:00,995.45,0.66,274.18,-1.73,83.9,6.41,5.38,1.03,3.37,5.4,1263.83,1.45,2.48,238.4,0.0,0.0,0.0,2.12,3.09,15.89,430.2
2020-01-24 17:20:00,995.38,0.39,273.91,-1.91,84.5,6.28,5.31,0.97,3.32,5.33,1265.06,1.86,3.2,228.7,0.0,0.0,0.0,0.0,1.35,15.44,430.7
2020-01-24 17:30:00,995.36,0.23,273.76,-1.95,85.2,6.21,5.29,0.92,3.31,5.32,1265.75,1.99,2.94,259.7,0.0,0.0,0.0,0.0,0.0,15.01,430.8
2020-01-24 17:40:00,995.35,0.07,273.59,-2.04,85.6,6.14,5.25,0.88,3.29,5.28,1266.51,1.34,2.68,247.3,0.0,0.0,0.0,0.0,0.0,14.57,431.4
2020-01-24 17:50:00,995.22,-0.11,273.42,-2.18,85.9,6.06,5.2,0.85,3.26,5.23,1267.22,1.95,2.48,227.7,0.0,0.0,0.0,0.0,0.0,14.14,431.6
2020-01-24 18:00:00,995.24,-0.39,273.14,-2.31,86.8,5.94,5.15,0.78,3.23,5.18,1268.54,1.5,2.56,225.0,0.0,0.0,0.0,0.0,0.0,13.74,432.5
2020-01-24 18:10:00,995.11,-0.66,272.89,-2.46,87.5,5.82,5.09,0.73,3.19,5.12,1269.66,1.31,2.44,212.7,0.0,0.0,0.0,0.0,0.0,13.36,435.2
2020-01-24 18:20:00,995.03,-0.67,272.87,-2.31,88.6,5.81,5.15,0.66,3.23,5.18,1269.61,1.69,2.4,235.1,0.0,0.0,0.0,0.0,0.0,13.03,434.2
2020-01-24 18:30:00,995.12,-0.45,273.09,-2.2,87.9,5.91,5.19,0.72,3.25,5.22,1268.66,1.32,2.3,7.95,0.0,0.0,0.0,0.0,0.0,12.73,435.2
2020-01-24 18:40:00,995.3,-0.4,273.13,-2.19,87.6,5.93,5.2,0.74,3.25,5.22,1268.66,2.16,2.84,3.59,0.0,0.0,0.0,0.0,0.0,12.45,435.9
2020-01-24 18:50:00,995.42,-0.39,273.13,-2.24,87.2,5.94,5.18,0.76,3.24,5.2,1268.76,1.86,2.92,351.3,0.0,0.0,0.0,0.0,0.0,12.14,436.5
2020-01-24 19:00:00,995.34,-0.55,272.98,-2.48,86.7,5.87,5.09,0.78,3.19,5.11,1269.46,0.64,1.36,282.3,0.0,0.0,0.0,0.0,0.0,11.8,435.9
2020-01-24 19:10:00,995.43,-0.68,272.84,-2.58,86.9,5.81,5.05,0.76,3.16,5.07,1270.2,0.97,1.8,318.4,0.0,0.0,0.0,0.0,0.0,11.48,435.5
2020-01-24 19:20:00,995.41,-0.9,272.62,-2.78,87.0,5.72,4.97,0.74,3.11,5.0,1271.24,1.15,1.56,264.0,0.0,0.0,0.0,0.0,0.0,11.2,435.6
2020-01-24 19:30:00,995.37,-1.09,272.43,-2.9,87.4,5.64,4.93,0.71,3.09,4.95,1272.08,1.34,2.08,243.7,0.0,0.0,0.0,0.0,0.0,10.97,436.0
2020-01-24 19:40:00,995.27,-1.34,272.18,-3.03,88.2,5.53,4.88,0.65,3.06,4.9,1273.18,1.66,2.08,236.6,0.0,0.0,0.0,0.0,0.0,10.77,437.1
2020-01-24 19:50:00,995.27,-1.5,272.03,-3.11,88.7,5.47,4.85,0.62,3.04,4.87,1273.94,1.29,2.4,236.0,0.0,0.0,0.0,0.0,0.0,10.6,437.4
2020-01-24 20:00:00,995.37,-1.61,271.91,-3.15,89.2,5.43,4.84,0.59,3.03,4.86,1274.58,0.71,2.2,305.7,0.0,0.0,0.0,0.0,0.0,10.45,437.7
2020-01-24 20:10:00,995.52,-1.62,271.88,-3.22,88.8,5.42,4.81,0.61,3.01,4.84,1274.85,0.35,0.8,252.7,0.0,0.0,0.0,0.0,0.0,10.31,438.5
2020-01-24 20:20:00,995.7,-1.54,271.96,-3.09,89.1,5.45,4.86,0.59,3.04,4.88,1274.66,0.48,1.0,22.93,0.0,0.0,0.0,0.0,0.0,10.19,438.6
2020-01-24 20:30:00,995.79,-1.33,272.16,-2.93,88.8,5.54,4.92,0.62,3.08,4.94,1273.76,0.91,1.68,316.4,0.0,0.0,0.0,0.0,0.0,10.07,438.0
2020-01-24 20:40:00,995.78,-1.63,271.86,-3.34,88.0,5.42,4.77,0.65,2.98,4.79,1275.21,1.23,2.02,224.9,0.0,0.0,0.0,0.0,0.0,9.95,439.4
2020-01-24 20:50:00,995.87,-1.84,271.64,-3.39,89.1,5.34,4.75,0.58,2.97,4.77,1276.33,0.99,1.82,260.3,0.0,0.0,0.0,0.0,0.0,9.83,439.7
2020-01-24 21:00:00,995.97,-1.99,271.48,-3.49,89.4,5.27,4.72,0.56,2.95,4.73,1277.21,0.98,1.84,224.3,0.0,0.0,0.0,0.0,0.0,9.72,441.0
2020-01-24 21:10:00,996.09,-2.12,271.34,-3.55,89.9,5.22,4.7,0.53,2.94,4.71,1277.99,1.12,1.6,221.4,0.0,0.0,0.0,0.0,0.0,9.63,440.8
2020-01-24 21:20:00,996.07,-2.28,271.18,-3.65,90.3,5.16,4.66,0.5,2.92,4.68,1278.73,1.91,2.83,236.4,0.0,0.0,0.0,0.0,0.0,9.55,442.2
2020-01-24 21:30:00,996.04,-2.32,271.15,-3.64,90.6,5.15,4.67,0.48,2.92,4.68,1278.85,2.33,2.73,237.7,0.0,0.0,0.0,0.0,0.0,9.47,443.3
2020-01-24 21:40:00,996.11,-2.32,271.14,-3.65,90.5,5.15,4.66,0.49,2.91,4.68,1278.94,2.16,2.56,249.7,0.0,0.0,0.0,0.0,0.0,9.39,443.6
2020-01-24 21:50:00,996.23,-2.2,271.26,-3.53,90.5,5.2,4.7,0.49,2.94,4.72,1278.5,1.87,2.26,252.2,0.0,0.0,0.0,0.0,0.0,9.28,442.8
2020-01-24 22:00:00,996.26,-2.1,271.35,-3.48,90.2,5.23,4.72,0.51,2.95,4.74,1278.07,1.4,1.88,250.6,0.0,0.0,0.0,0.0,0.0,9.17,441.7
2020-01-24 22:10:00,996.25,-2.17,271.28,-3.59,89.9,5.21,4.68,0.53,2.93,4.7,1278.41,1.04,1.4,247.5,0.0,0.0,0.0,0.0,0.0,9.06,442.6
2020-01-24 22:20:00,996.38,-2.23,271.21,-3.59,90.3,5.18,4.68,0.5,2.93,4.7,1278.85,0.5,1.06,334.4,0.0,0.0,0.0,0.0,0.0,8.98,442.6
2020-01-24 22:30:00,996.39,-2.28,271.16,-3.67,90.1,5.16,4.65,0.51,2.91,4.67,1279.13,0.35,1.2,342.9,0.0,0.0,0.0,0.0,0.0,8.92,443.9
2020-01-24 22:40:00,996.4,-2.45,270.99,-3.8,90.4,5.1,4.61,0.49,2.88,4.63,1279.96,1.05,1.44,253.5,0.0,0.0,0.0,0.0,0.0,8.87,443.6
2020-01-24 22:50:00,996.28,-2.54,270.91,-3.81,90.9,5.06,4.6,0.46,2.88,4.62,1280.24,1.03,1.72,244.8,0.0,0.0,0.0,0.0,0.0,8.82,443.4
2020-01-24 23:00:00,996.26,-2.4,271.05,-3.58,91.5,5.12,4.68,0.44,2.93,4.7,1279.49,0.5,0.84,326.5,0.0,0.0,0.0,0.0,0.0,8.77,442.9
2020-01-24 23:10:00,996.17,-2.39,271.06,-3.7,90.7,5.12,4.64,0.48,2.9,4.66,1279.39,0.65,1.02,248.6,0.0,0.0,0.0,0.0,0.0,8.72,443.0
2020-01-24 23:20:00,996.1,-2.88,270.59,-4.19,90.6,4.94,4.47,0.46,2.8,4.49,1281.66,1.54,2.04,243.9,0.0,0.0,0.0,0.0,0.0,8.68,445.2
2020-01-24 23:30:00,996.02,-2.92,270.55,-4.03,92.0,4.92,4.53,0.39,2.83,4.55,1281.73,1.92,2.34,244.1,0.0,0.0,0.0,0.0,0.0,8.63,444.4
2020-01-24 23:40:00,996.0,-2.74,270.73,-3.92,91.5,4.99,4.57,0.42,2.86,4.58,1280.84,2.06,2.52,238.0,0.0,0.0,0.0,0.0,0.0,8.58,444.2
2020-01-24 23:50:00,995.9,-2.96,270.52,-4.18,91.2,4.91,4.48,0.43,2.8,4.5,1281.79,1.62,2.68,237.9,0.0,0.0,0.0,0.0,0.0,8.51,444.4
2020-01-25 00:00:00,995.81,-2.88,270.61,-4.04,91.6,4.94,4.52,0.41,2.83,4.54,1281.26,1.47,2.0,232.3,0.0,0.0,0.0,0.0,0.0,8.44,444.2
2020-01-25 00:10:00,995.78,-2.77,270.72,-3.95,91.5,4.98,4.55,0.42,2.85,4.57,1280.71,0.94,1.44,242.0,0.0,0.0,0.0,0.0,0.0,8.39,443.3
2020-01-25 00:20:00,995.77,-2.67,270.82,-3.9,91.2,5.02,4.57,0.44,2.86,4.59,1280.22,0.88,1.84,247.8,0.0,0.0,0.0,0.0,0.0,8.35,442.3
2020-01-25 00:30:00,995.73,-2.68,270.81,-3.95,90.9,5.01,4.56,0.46,2.85,4.58,1280.22,0.9,1.34,238.0,0.0,0.0,0.0,0.0,0.0,8.37,442.4
2020-01-25 00:40:00,995.6,-2.84,270.66,-4.14,90.7,4.95,4.49,0.46,2.81,4.51,1280.84,1.05,1.6,223.2,0.0,0.0,0.0,0.0,0.0,8.41,444.5
2020-01-25 00:50:00,995.53,-3.1,270.41,-4.38,90.8,4.86,4.41,0.45,2.76,4.43,1282.03,0.56,1.32,179.3,0.0,0.0,0.0,0.0,0.0,8.49,453.4
2020-01-25 01:00:00,995.55,-2.94,270.56,-4.21,90.9,4.92,4.47,0.45,2.8,4.49,1281.26,0.24,0.56,135.2,0.0,0.0,0.0,0.0,0.0,8.58,456.8
2020-01-25 01:10:00,995.49,-3.05,270.46,-4.48,89.8,4.88,4.38,0.5,2.74,4.4,1281.75,0.44,0.8,159.6,0.0,0.0,0.0,0.0,0.0,8.67,457.6
2020-01-25 01:20:00,995.48,-3.06,270.45,-4.41,90.3,4.87,4.4,0.47,2.75,4.42,1281.78,0.23,0.52,262.4,0.0,0.0,0.0,0.0,0.0,8.78,456.2
2020-01-25 01:30:00,995.51,-2.85,270.65,-4.2,90.4,4.95,4.47,0.47,2.8,4.49,1280.8,0.2,0.58,59.87,0.0,0.0,0.0,0.0,0.0,8.88,456.6
2020-01-25 01:40:00,995.55,-2.76,270.75,-4.14,90.1,4.98,4.49,0.49,2.81,4.51,1280.38,0.41,0.88,42.41,0.0,0.0,0.0,0.0,0.0,8.96,451.4
2020-01-25 01:50:00,995.48,-2.95,270.56,-4.4,89.7,4.91,4.4,0.51,2.76,4.42,1281.27,0.49,0.92,204.1,0.0,0.0,0.0,0.0,0.0,9.04,460.1
2020-01-25 02:00:00,995.43,-2.76,270.75,-3.98,91.3,4.98,4.55,0.43,2.85,4.57,1280.24,0.63,1.16,259.1,0.0,0.0,0.0,0.0,0.0,9.11,442.7
2020-01-25 02:10:00,995.42,-2.78,270.73,-4.05,90.9,4.97,4.52,0.45,2.83,4.54,1280.31,0.51,0.84,208.7,0.0,0.0,0.0,0.0,0.0,9.18,450.9
2020-01-25 02:20:00,995.41,-2.68,270.84,-3.92,91.1,5.01,4.57,0.45,2.86,4.59,1279.79,0.36,0.88,216.6,0.0,0.0,0.0,0.0,0.0,9.25,449.0
2020-01-25 02:30:00,995.38,-2.78,270.73,-4.1,90.6,4.97,4.51,0.47,2.82,4.53,1280.28,0.59,1.84,218.7,0.0,0.0,0.0,0.0,0.0,9.33,456.1
2020-01-25 02:40:00,995.4,-2.44,271.08,-3.68,91.1,5.1,4.65,0.45,2.91,4.67,1278.61,1.27,2.28,296.7,0.0,0.0,0.0,0.0,0.0,9.42,438.6
2020-01-25 02:50:00,995.38,-2.43,271.09,-3.84,90.0,5.11,4.6,0.51,2.88,4.62,1278.56,1.67,2.6,315.5,0.0,0.0,0.0,0.0,0.0,9.49,436.1
2020-01-25 03:00:00,995.28,-2.46,271.06,-3.82,90.3,5.09,4.6,0.49,2.88,4.62,1278.59,0.7,1.38,223.1,0.0,0.0,0.0,0.0,0.0,9.54,436.2
2020-01-25 03:10:00,995.24,-2.46,271.07,-3.82,90.3,5.09,4.6,0.49,2.88,4.62,1278.53,0.91,2.0,270.4,0.0,0.0,0.0,0.0,0.0,9.54,435.9
2020-01-25 03:20:00,995.29,-2.55,270.97,-3.93,90.2,5.06,4.56,0.5,2.86,4.59,1279.03,1.44,2.58,263.9,0.0,0.0,0.0,0.0,0.0,9.55,435.7
2020-01-25 03:30:00,995.29,-2.66,270.87,-3.94,90.8,5.02,4.56,0.46,2.85,4.58,1279.53,0.84,1.6,233.7,0.0,0.0,0.0,0.0,0.0,9.56,436.0
2020-01-25 03:40:00,995.21,-2.64,270.9,-3.86,91.2,5.03,4.59,0.44,2.87,4.61,1279.33,1.2,2.2,238.4,0.0,0.0,0.0,0.0,0.0,9.58,436.0
2020-01-25 03:50:00,995.13,-2.69,270.85,-3.89,91.4,5.01,4.58,0.43,2.87,4.6,1279.46,1.29,2.52,243.4,0.0,0.0,0.0,0.0,0.0,9.58,436.3
2020-01-25 04:00:00,995.04,-2.72,270.83,-3.89,91.6,5.0,4.58,0.42,2.87,4.6,1279.5,1.01,1.84,245.4,0.0,0.0,0.0,0.0,0.0,9.6,436.6
2020-01-25 04:10:00,995.04,-2.72,270.83,-3.9,91.5,5.0,4.57,0.42,2.86,4.6,1279.49,0.76,1.42,162.2,0.0,0.0,0.0,0.0,0.0,9.63,443.6
2020-01-25 04:20:00,995.11,-2.76,270.78,-4.01,91.0,4.98,4.53,0.45,2.84,4.56,1279.8,0.48,1.12,95.8,0.0,0.0,0.0,0.0,0.0,9.66,450.5
2020-01-25 04:30:00,995.04,-2.8,270.74,-4.12,90.6,4.97,4.5,0.47,2.82,4.52,1279.94,0.78,1.56,188.5,0.0,0.0,0.0,0.0,0.0,9.69,445.9
2020-01-25 04:40:00,994.96,-2.93,270.62,-4.23,90.7,4.92,4.46,0.46,2.79,4.48,1280.44,0.53,1.0,176.9,0.0,0.0,0.0,0.0,0.0,9.73,449.5
2020-01-25 04:50:00,994.82,-2.93,270.63,-4.18,91.0,4.92,4.48,0.44,2.8,4.5,1280.28,0.95,2.04,225.3,0.0,0.0,0.0,0.0,0.0,9.77,443.3
2020-01-25 05:00:00,994.79,-3.04,270.52,-4.21,91.6,4.88,4.47,0.41,2.8,4.49,1280.76,1.07,1.68,214.5,0.0,0.0,0.0,0.0,0.0,9.81,441.1
2020-01-25 05:10:00,994.84,-3.13,270.43,-4.21,92.2,4.85,4.47,0.38,2.8,4.49,1281.25,1.47,2.0,221.0,0.0,0.0,0.0,0.0,0.0,9.85,438.2
2020-01-25 05:20:00,994.91,-3.21,270.35,-4.22,92.7,4.82,4.47,0.35,2.8,4.49,1281.72,0.97,1.82,233.3,0.0,0.0,0.0,0.0,0.0,9.87,437.6
2020-01-25 05:30:00,994.92,-3.37,270.18,-4.36,92.8,4.76,4.42,0.34,2.77,4.44,1282.51,1.69,2.0,225.5,0.0,0.0,0.0,0.0,0.0,9.88,437.7
2020-01-25 05:40:00,994.95,-3.53,270.02,-4.45,93.3,4.7,4.39,0.32,2.75,4.41,1283.31,1.37,1.72,236.5,0.0,0.0,0.0,0.0,0.0,9.85,437.9
2020-01-25 05:50:00,995.02,-3.53,270.02,-4.4,93.6,4.7,4.4,0.3,2.76,4.42,1283.4,1.3,1.74,237.4,0.0,0.0,0.0,0.0,0.0,9.81,438.1
2020-01-25 06:00:00,994.97,-3.47,270.08,-4.33,93.7,4.72,4.43,0.3,2.77,4.45,1283.06,1.26,2.2,287.2,0.0,0.0,0.0,0.0,0.0,9.75,437.4
2020-01-25 06:10:00,994.93,-3.59,269.97,-4.49,93.4,4.68,4.37,0.31,2.74,4.4,1283.57,1.17,2.6,302.0,0.0,0.0,0.0,0.0,0.0,9.68,436.5
2020-01-25 06:20:00,994.91,-3.52,270.04,-4.38,93.7,4.71,4.41,0.3,2.76,4.43,1283.2,0.66,1.32,214.2,0.0,0.0,0.0,0.0,0.0,9.59,436.9
2020-01-25 06:30:00,995.05,-3.36,270.18,-4.24,93.6,4.76,4.46,0.3,2.79,4.48,1282.63,0.43,1.14,346.3,0.0,0.0,0.0,0.0,0.0,9.49,437.8
2020-01-25 06:40:00,995.17,-3.55,269.98,-4.5,93.1,4.69,4.37,0.32,2.74,4.39,1283.72,0.84,1.72,331.2,0.0,0.0,0.0,0.0,0.0,9.43,438.4
2020-01-25 06:50:00,995.23,-3.61,269.92,-4.5,93.5,4.68,4.37,0.3,2.74,4.39,1284.06,1.1,1.82,242.2,0.0,0.0,0.0,0.0,0.0,9.38,438.3
2020-01-25 07:00:00,995.21,-3.7,269.84,-4.56,93.7,4.64,4.35,0.29,2.72,4.37,1284.46,1.02,1.52,226.5,0.0,0.0,0.0,0.0,0.0,9.33,438.6
2020-01-25 07:10:00,995.33,-3.59,269.93,-4.4,94.1,4.68,4.41,0.28,2.76,4.43,1284.1,0.48,0.8,228.1,0.0,0.0,0.0,0.0,0.0,9.3,438.5
2020-01-25 07:20:00,995.43,-3.43,270.08,-4.28,93.8,4.74,4.44,0.29,2.78,4.46,1283.45,0.67,1.2,267.0,0.0,0.0,0.0,0.0,0.0,9.29,438.3
2020-01-25 07:30:00,995.55,-3.52,269.99,-4.42,93.4,4.71,4.4,0.31,2.75,4.42,1284.03,0.86,1.4,284.3,0.0,0.0,0.0,0.0,0.0,9.3,437.8
2020-01-25 07:40:00,995.64,-3.49,270.01,-4.37,93.6,4.72,4.41,0.3,2.76,4.43,1284.02,0.55,1.2,225.7,0.0,0.0,0.0,0.0,0.0,9.32,438.2
2020-01-25 07:50:00,995.75,-3.42,270.07,-4.31,93.5,4.74,4.43,0.31,2.77,4.45,1283.8,1.06,1.76,233.6,0.0,0.0,0.2,0.0,1.35,9.33,438.7
2020-01-25 08:00:00,995.77,-3.51,269.98,-4.41,93.4,4.71,4.4,0.31,2.75,4.42,1284.28,1.06,1.72,199.8,0.0,0.0,0.8,1.93,2.51,9.35,439.1
2020-01-25 08:10:00,995.81,-3.36,270.13,-4.23,93.6,4.76,4.46,0.3,2.79,4.48,1283.58,0.72,1.28,226.8,0.0,0.0,1.81,4.25,5.79,9.38,438.6
2020-01-25 08:20:00,995.88,-3.28,270.2,-4.16,93.6,4.79,4.49,0.31,2.81,4.5,1283.29,0.5,1.08,184.7,0.0,0.0,3.22,9.27,12.16,9.41,438.8
2020-01-25 08:30:00,995.96,-3.07,270.4,-4.02,93.1,4.87,4.53,0.34,2.83,4.55,1282.39,0.53,1.06,252.5,0.0,0.0,6.84,16.02,21.04,9.45,438.8
2020-01-25 08:40:00,996.1,-3.15,270.31,-4.16,92.7,4.84,4.48,0.35,2.81,4.5,1282.96,0.54,1.3,346.9,0.0,0.0,11.27,25.68,29.92,9.49,438.1
2020-01-25 08:50:00,996.14,-3.12,270.34,-4.14,92.6,4.85,4.49,0.36,2.81,4.51,1282.86,0.7,1.26,224.7,0.0,0.0,16.5,35.91,39.96,9.55,438.8
2020-01-25 09:00:00,996.2,-3.13,270.33,-4.14,92.7,4.85,4.49,0.35,2.81,4.51,1282.98,0.96,1.46,238.8,0.0,0.0,19.72,44.02,50.19,9.6,438.3
2020-01-25 09:10:00,996.24,-3.13,270.33,-4.13,92.7,4.85,4.49,0.35,2.81,4.51,1283.01,1.14,2.04,222.8,0.0,0.0,23.54,53.09,54.63,9.65,437.6
2020-01-25 09:20:00,996.25,-3.11,270.34,-4.12,92.7,4.85,4.5,0.35,2.81,4.51,1282.98,1.3,2.16,241.3,0.0,0.0,29.98,65.83,76.64,9.7,437.6
2020-01-25 09:30:00,996.27,-3.07,270.38,-4.09,92.6,4.87,4.51,0.36,2.82,4.52,1282.78,1.02,1.76,217.7,0.0,0.0,34.81,75.1,76.83,9.75,438.5
2020-01-25 09:40:00,996.39,-3.04,270.4,-4.12,92.2,4.88,4.5,0.38,2.81,4.52,1282.79,1.08,1.74,275.6,0.0,0.0,40.24,87.64,103.28,9.8,438.3
2020-01-25 09:50:00,996.42,-2.97,270.47,-4.09,91.9,4.91,4.51,0.4,2.82,4.52,1282.48,1.15,2.16,276.5,0.0,0.0,48.89,105.02,114.48,9.86,437.4
2020-01-25 10:00:00,996.49,-2.85,270.58,-4.09,91.1,4.95,4.51,0.44,2.82,4.52,1282.03,1.09,2.0,217.0,0.0,0.0,53.12,114.09,116.41,9.89,437.5
2020-01-25 10:10:00,996.52,-2.87,270.56,-4.12,91.0,4.94,4.5,0.44,2.81,4.51,1282.15,1.15,1.68,230.8,0.0,0.0,54.12,116.99,120.08,9.92,437.6
2020-01-25 10:20:00,996.62,-2.72,270.7,-3.99,90.9,5.0,4.54,0.45,2.84,4.56,1281.58,0.67,1.32,317.6,0.0,0.0,59.56,128.38,134.17,9.98,437.7
2020-01-25 10:30:00,996.64,-2.67,270.76,-4.02,90.3,5.02,4.53,0.49,2.83,4.55,1281.33,1.26,2.18,270.3,0.0,0.0,60.16,130.31,134.17,10.04,437.9
2020-01-25 10:40:00,996.71,-2.77,270.64,-4.13,90.3,4.98,4.49,0.48,2.81,4.51,1281.96,1.36,2.36,232.5,0.0,0.0,62.98,135.52,139.77,10.12,438.0
2020-01-25 10:50:00,996.75,-2.68,270.73,-4.0,90.6,5.01,4.54,0.47,2.84,4.56,1281.55,1.04,1.72,208.2,0.0,0.0,67.61,145.56,158.3,10.18,438.1
2020-01-25 11:00:00,996.78,-2.58,270.83,-3.98,90.0,5.05,4.55,0.51,2.84,4.56,1281.08,1.02,1.8,207.9,0.0,0.0,81.89,174.9,187.84,10.25,438.6
2020-01-25 11:10:00,996.75,-2.52,270.89,-3.96,89.8,5.07,4.55,0.52,2.85,4.57,1280.79,1.32,1.76,178.0,0.0,0.0,88.33,187.84,193.82,10.32,439.6
2020-01-25 11:20:00,996.68,-2.46,270.96,-3.94,89.5,5.09,4.56,0.53,2.85,4.57,1280.41,1.49,2.28,181.8,0.0,0.0,91.15,193.63,202.7,10.42,441.7
2020-01-25 11:30:00,996.57,-2.58,270.84,-4.09,89.3,5.05,4.51,0.54,2.82,4.52,1280.85,2.16,2.73,159.9,0.0,0.0,98.39,208.11,217.37,10.54,441.5
2020-01-25 11:40:00,996.49,-2.61,270.82,-4.04,89.8,5.04,4.52,0.51,2.83,4.54,1280.87,1.65,2.56,149.5,0.0,0.0,107.85,227.22,232.43,10.65,442.1
2020-01-25 11:50:00,996.44,-2.52,270.91,-3.99,89.6,5.07,4.54,0.53,2.84,4.56,1280.39,1.56,2.6,151.6,0.0,0.0,106.44,224.52,229.15,10.74,441.6
2020-01-25 12:00:00,996.41,-2.39,271.05,-3.91,89.2,5.12,4.57,0.55,2.86,4.59,1279.7,1.62,2.36,158.4,0.0,0.0,94.37,200.39,216.8,10.83,440.8
2020-01-25 12:10:00,996.38,-2.44,271.0,-3.95,89.3,5.1,4.56,0.55,2.85,4.57,1279.94,1.95,2.5,143.0,0.0,0.0,94.57,200.58,207.91,10.91,441.6
2020-01-25 12:20:00,996.34,-2.5,270.95,-3.98,89.5,5.08,4.55,0.53,2.84,4.56,1280.14,1.58,2.32,140.4,0.0,0.0,97.99,207.34,219.3,11.0,441.2
2020-01-25 12:30:00,996.28,-2.32,271.13,-3.87,89.0,5.15,4.58,0.57,2.87,4.6,1279.19,1.53,2.44,148.9,0.0,0.0,106.64,224.9,232.05,11.1,441.0
2020-01-25 12:40:00,996.15,-2.19,271.27,-3.85,88.3,5.2,4.59,0.61,2.87,4.61,1278.41,1.49,2.16,147.2,0.0,0.0,112.07,236.29,248.65,11.2,440.4
2020-01-25 12:50:00,996.04,-2.09,271.38,-3.81,87.9,5.24,4.6,0.63,2.88,4.62,1277.81,1.03,2.0,131.4,0.0,0.0,116.5,244.98,253.67,11.31,439.9
2020-01-25 13:00:00,995.9,-2.02,271.46,-3.82,87.4,5.26,4.6,0.66,2.88,4.62,1277.31,1.58,2.36,118.6,0.0,0.0,118.31,248.46,249.81,11.42,440.8
2020-01-25 13:10:00,995.8,-2.05,271.44,-3.77,87.9,5.25,4.62,0.64,2.89,4.64,1277.28,1.31,2.18,154.5,0.0,0.0,118.71,248.65,257.14,11.54,440.7
2020-01-25 13:20:00,995.71,-1.77,271.72,-3.67,86.8,5.36,4.65,0.71,2.91,4.67,1275.86,1.0,1.86,147.2,0.0,0.0,116.9,244.4,246.72,11.66,440.2
2020-01-25 13:30:00,995.57,-1.86,271.64,-3.82,86.4,5.33,4.6,0.72,2.88,4.62,1276.12,1.07,1.56,125.1,0.0,0.0,120.12,250.58,253.67,11.78,441.0
2020-01-25 13:40:00,995.55,-1.87,271.64,-3.73,87.0,5.32,4.63,0.69,2.9,4.65,1276.11,1.39,2.06,147.8,0.0,0.0,127.36,264.67,295.56,11.9,441.6
2020-01-25 13:50:00,995.39,-1.7,271.82,-3.59,86.8,5.39,4.68,0.71,2.93,4.7,1275.08,0.8,1.4,144.4,0.0,0.0,141.25,290.93,302.7,12.0,440.9
2020-01-25 14:00:00,995.3,-1.28,272.25,-3.4,85.4,5.56,4.75,0.81,2.97,4.77,1272.96,0.61,1.72,189.7,0.0,0.0,149.3,305.98,332.43,12.1,440.1
